Station_n,Station,Year,Month,Day,Time_UTC,DateTime,H_avg_radiation,Air_temperature,10min_avg_wind_speed,Hourly_max_wind_speed
1,Narva,2024,1,14,11:00,2024-01-14T11:00,111,-10.6,3.8,6.1
1,Narva,2024,1,14,12:00,2024-01-14T12:00,91,-10.6,3.5,6.9
1,Narva,2024,1,14,13:00,2024-01-14T13:00,25,-10.6,3.9,6.5
1,Narva,2024,1,14,14:00,2024-01-14T14:00,1,-10.6,3.4,6.7
1,Narva,2024,1,14,15:00,2024-01-14T15:00,-1,-10.5,4.2,6.1
1,Narva,2024,1,14,16:00,2024-01-14T16:00,-1,-10.8,3.6,7.1
1,Narva,2024,1,14,17:00,2024-01-14T17:00,-1,-10.3,3.1,5.3
1,Narva,2024,1,14,18:00,2024-01-14T18:00,-1,-10.2,2.9,6.2
1,Narva,2024,1,14,19:00,2024-01-14T19:00,-1,-10,2.1,5.1
1,Narva,2024,1,14,20:00,2024-01-14T20:00,-1,-9.7,2.3,4.8
1,Narva,2024,1,14,21:00,2024-01-14T21:00,-1,-9.7,2.7,4.8
1,Narva,2024,1,14,22:00,2024-01-14T22:00,-1,-9.7,2.4,4.1
1,Narva,2024,1,14,23:00,2024-01-14T23:00,-1,-9.5,2.4,4
1,Narva,2024,1,15,00:00,2024-01-15T00:00,-1,-9.4,3.3,5.1
1,Narva,2024,1,15,01:00,2024-01-15T01:00,-1,-9.4,3.1,4.6
1,Narva,2024,1,15,02:00,2024-01-15T02:00,-1,-9.5,2.8,4.8
1,Narva,2024,1,15,03:00,2024-01-15T03:00,-1,-9.5,2.5,4.4
1,Narva,2024,1,15,04:00,2024-01-15T04:00,-1,-9.5,2.5,3.8
1,Narva,2024,1,15,05:00,2024-01-15T05:00,-1,-9.6,2.7,3.6
1,Narva,2024,1,15,06:00,2024-01-15T06:00,-1,-9.7,2.2,3.3
1,Narva,2024,1,15,07:00,2024-01-15T07:00,-1,-9.6,2.2,3.2
1,Narva,2024,1,15,08:00,2024-01-15T08:00,8,-9.3,1.2,2.5
1,Narva,2024,1,15,09:00,2024-01-15T09:00,29,-9.1,1.8,2.2
1,Narva,2024,1,15,10:00,2024-01-15T10:00,52,-8.8,1.7,2.7
1,Narva,2024,1,15,11:00,2024-01-15T11:00,58,-8.6,0.9,1.8
1,Narva,2024,1,15,12:00,2024-01-15T12:00,46,-8.6,1.5,2.4
1,Narva,2024,1,15,13:00,2024-01-15T13:00,24,-8.6,1.3,2.9
1,Narva,2024,1,15,14:00,2024-01-15T14:00,1,-8.8,1.4,2.6
1,Narva,2024,1,15,15:00,2024-01-15T15:00,-1,-9,1.6,2.6
1,Narva,2024,1,15,16:00,2024-01-15T16:00,-1,-9.2,1.9,2.9
1,Narva,2024,1,15,17:00,2024-01-15T17:00,-1,-9.2,1.9,3.1
1,Narva,2024,1,15,18:00,2024-01-15T18:00,-1,-9.4,1.6,2.6
1,Narva,2024,1,15,19:00,2024-01-15T19:00,-1,-9.8,2,2.7
1,Narva,2024,1,15,20:00,2024-01-15T20:00,-1,-9.6,2.1,3.1
1,Narva,2024,1,15,21:00,2024-01-15T21:00,-1,-9.7,2.5,3.8
1,Narva,2024,1,15,22:00,2024-01-15T22:00,-1,-9.5,2.9,4.1
1,Narva,2024,1,15,23:00,2024-01-15T23:00,-1,-9.5,3.1,5.4
1,Narva,2024,1,16,00:00,2024-01-16T00:00,-1,-9.3,3.5,5.4
1,Narva,2024,1,16,01:00,2024-01-16T01:00,-1,-9.3,3.2,5.3
1,Narva,2024,1,16,02:00,2024-01-16T02:00,-1,-9.4,3.4,5.3
1,Narva,2024,1,16,03:00,2024-01-16T03:00,-1,-9.4,3.8,5.3
1,Narva,2024,1,16,04:00,2024-01-16T04:00,-1,-9.1,4.5,7.3
1,Narva,2024,1,16,05:00,2024-01-16T05:00,-1,-9.2,4.3,7.1
1,Narva,2024,1,16,06:00,2024-01-16T06:00,-1,-9.7,5.5,9
1,Narva,2024,1,16,07:00,2024-01-16T07:00,-1,-9.9,5.1,10
1,Narva,2024,1,16,08:00,2024-01-16T08:00,11,-10.9,5.7,9.6
1,Narva,2024,1,16,09:00,2024-01-16T09:00,39,-11.7,5.9,9.4
1,Narva,2024,1,16,10:00,2024-01-16T10:00,62,-12.1,6,9
1,Narva,2024,1,16,11:00,2024-01-16T11:00,56,-12.4,6.9,10.5
1,Narva,2024,1,16,12:00,2024-01-16T12:00,43,-12.3,6.9,10.2
1,Narva,2024,1,16,13:00,2024-01-16T13:00,25,-12.2,5.1,10.2
1,Narva,2024,1,16,14:00,2024-01-16T14:00,3,-11.6,4.2,7.5
1,Narva,2024,1,16,15:00,2024-01-16T15:00,-1,-11.7,6,9.7
1,Narva,2024,1,16,16:00,2024-01-16T16:00,-1,-11.7,6.6,10.1
1,Narva,2024,1,16,17:00,2024-01-16T17:00,-1,-12.1,5.8,10.6
1,Narva,2024,1,16,18:00,2024-01-16T18:00,-1,-11.4,5.9,10
1,Narva,2024,1,16,19:00,2024-01-16T19:00,-1,-11.4,5.9,11.7
1,Narva,2024,1,16,20:00,2024-01-16T20:00,-1,-11.4,5.5,9.2
1,Narva,2024,1,16,21:00,2024-01-16T21:00,-1,-11.1,5,9.8
1,Narva,2024,1,16,22:00,2024-01-16T22:00,-1,-11.1,3.8,9.8
1,Narva,2024,1,16,23:00,2024-01-16T23:00,-1,-10.8,4.1,7.4
1,Narva,2024,1,17,00:00,2024-01-17T00:00,-1,-11.1,3.1,8.6
1,Narva,2024,1,17,01:00,2024-01-17T01:00,-1,-11.2,1.9,6.1
1,Narva,2024,1,17,02:00,2024-01-17T02:00,-1,-13.4,2.7,4.1
1,Narva,2024,1,17,03:00,2024-01-17T03:00,-1,-12.5,3.6,4.9
1,Narva,2024,1,17,04:00,2024-01-17T04:00,-1,-13.9,3,4.6
1,Narva,2024,1,17,05:00,2024-01-17T05:00,-1,-15.3,1.2,4.7
1,Narva,2024,1,17,06:00,2024-01-17T06:00,-1,-14.8,2.9,4.6
1,Narva,2024,1,17,07:00,2024-01-17T07:00,-1,-15.4,2.6,4.2
1,Narva,2024,1,17,08:00,2024-01-17T08:00,43,-13.5,4.3,6.1
1,Narva,2024,1,17,09:00,2024-01-17T09:00,50,-12.1,3.6,6.1
1,Narva,2024,1,17,10:00,2024-01-17T10:00,88,-10.8,3.2,5.5
1,Narva,2024,1,17,11:00,2024-01-17T11:00,152,-10.2,4.6,9.7
1,Narva,2024,1,17,12:00,2024-01-17T12:00,136,-9.4,5.5,9
1,Narva,2024,1,17,13:00,2024-01-17T13:00,80,-9.9,3.9,8
1,Narva,2024,1,17,14:00,2024-01-17T14:00,13,-11.1,2.6,5.5
1,Narva,2024,1,17,15:00,2024-01-17T15:00,-1,-11.4,3.3,5.4
1,Narva,2024,1,17,16:00,2024-01-17T16:00,-1,-11,3.7,6.4
1,Narva,2024,1,17,17:00,2024-01-17T17:00,-1,-15.1,3.5,6.8
1,Narva,2024,1,17,18:00,2024-01-17T18:00,-1,-12.9,3.8,6.6
1,Narva,2024,1,17,19:00,2024-01-17T19:00,-1,-12.4,4.8,7.7
1,Narva,2024,1,17,20:00,2024-01-17T20:00,-1,-12.3,5.1,7.8
1,Narva,2024,1,17,21:00,2024-01-17T21:00,-1,-11.7,4.5,6.7
1,Narva,2024,1,17,22:00,2024-01-17T22:00,-1,-10.9,5.5,11.5
1,Narva,2024,1,17,23:00,2024-01-17T23:00,-1,-10.3,5.4,10.1
1,Narva,2024,1,18,00:00,2024-01-18T00:00,-1,-10.1,6,10.1
1,Narva,2024,1,18,01:00,2024-01-18T01:00,-1,-10.6,5.9,9.4
1,Narva,2024,1,18,02:00,2024-01-18T02:00,-1,-11.1,6.7,9.4
1,Narva,2024,1,18,03:00,2024-01-18T03:00,-1,-10.4,8.3,12.2
1,Narva,2024,1,18,04:00,2024-01-18T04:00,-1,-10.3,8.3,12.8
1,Narva,2024,1,18,05:00,2024-01-18T05:00,-1,-9.5,9.9,14.2
1,Narva,2024,1,18,06:00,2024-01-18T06:00,-1,-8.9,11,18.2
1,Narva,2024,1,18,07:00,2024-01-18T07:00,-1,-9.1,7.4,15
1,Narva,2024,1,18,08:00,2024-01-18T08:00,5,-9.2,7.5,12.1
1,Narva,2024,1,18,09:00,2024-01-18T09:00,15,-9.2,7,11.9
1,Narva,2024,1,18,10:00,2024-01-18T10:00,33,-8.9,6.7,10.4
1,Narva,2024,1,18,11:00,2024-01-18T11:00,36,-8.4,7,10.8
1,Narva,2024,1,18,12:00,2024-01-18T12:00,22,-8.2,5.3,10.6
1,Narva,2024,1,18,13:00,2024-01-18T13:00,21,-8,4.4,8.9
1,Narva,2024,1,18,14:00,2024-01-18T14:00,4,-7.9,4,7
1,Narva,2024,1,18,15:00,2024-01-18T15:00,-1,-7.6,3.9,7.7
1,Narva,2024,1,18,16:00,2024-01-18T16:00,-1,-7.1,3.4,7.2
1,Narva,2024,1,18,17:00,2024-01-18T17:00,-1,-6.2,5.5,9.4
1,Narva,2024,1,18,18:00,2024-01-18T18:00,-1,-5.7,5.2,8.4
1,Narva,2024,1,18,19:00,2024-01-18T19:00,-1,-5,6.3,9.7
1,Narva,2024,1,18,20:00,2024-01-18T20:00,-1,-4.4,6.1,12.3
1,Narva,2024,1,18,21:00,2024-01-18T21:00,-1,-4.8,5.1,10.7
1,Narva,2024,1,18,22:00,2024-01-18T22:00,-1,-4.3,7.4,12.7
1,Narva,2024,1,18,23:00,2024-01-18T23:00,-1,-4.2,6.1,10.3
1,Narva,2024,1,19,00:00,2024-01-19T00:00,-1,-3.8,6.6,9.5
1,Narva,2024,1,19,01:00,2024-01-19T01:00,-1,-4,5.9,9.1
1,Narva,2024,1,19,02:00,2024-01-19T02:00,-1,-3.8,7.9,11.7
1,Narva,2024,1,19,03:00,2024-01-19T03:00,-1,-3.7,6.1,13.3
1,Narva,2024,1,19,04:00,2024-01-19T04:00,-1,-3.5,7,10.2
1,Narva,2024,1,19,05:00,2024-01-19T05:00,-1,-3.8,4.6,12.5
1,Narva,2024,1,19,06:00,2024-01-19T06:00,-1,-3.9,4.2,7.2
1,Narva,2024,1,19,07:00,2024-01-19T07:00,-1,-4.1,4.8,7.1
1,Narva,2024,1,19,08:00,2024-01-19T08:00,8,-3.8,4.6,7.5
1,Narva,2024,1,19,09:00,2024-01-19T09:00,67,-3.6,8,13.3
1,Narva,2024,1,19,10:00,2024-01-19T10:00,129,-4,7.6,13.5
1,Narva,2024,1,19,11:00,2024-01-19T11:00,153,-3.6,7.3,14.2
1,Narva,2024,1,19,12:00,2024-01-19T12:00,94,-3.8,7.2,12.4
1,Narva,2024,1,19,13:00,2024-01-19T13:00,42,-3.9,7.4,12.6
1,Narva,2024,1,19,14:00,2024-01-19T14:00,18,-4.6,4.5,9.9
1,Narva,2024,1,19,15:00,2024-01-19T15:00,-1,-5,4.9,7.6
1,Narva,2024,1,19,16:00,2024-01-19T16:00,-1,-5.1,5.3,9.4
1,Narva,2024,1,19,17:00,2024-01-19T17:00,-1,-5.4,5.7,9
1,Narva,2024,1,19,18:00,2024-01-19T18:00,-1,-6,5.3,8.6
1,Narva,2024,1,19,19:00,2024-01-19T19:00,-1,-5.9,5.6,10.2
1,Narva,2024,1,19,20:00,2024-01-19T20:00,-1,-6.3,6,10.3
1,Narva,2024,1,19,21:00,2024-01-19T21:00,-1,-7.2,4.5,11.3
1,Narva,2024,1,19,22:00,2024-01-19T22:00,-1,-7.4,4.2,8.3
1,Narva,2024,1,19,23:00,2024-01-19T23:00,-1,-7.6,2.8,5.9
1,Narva,2024,1,20,00:00,2024-01-20T00:00,-1,-7.8,2.1,4.6
1,Narva,2024,1,20,01:00,2024-01-20T01:00,-1,-9.9,2.5,3.6
1,Narva,2024,1,20,02:00,2024-01-20T02:00,-1,-10.9,2.6,3.6
1,Narva,2024,1,20,03:00,2024-01-20T03:00,-1,-10.3,2.8,4.1
1,Narva,2024,1,20,04:00,2024-01-20T04:00,-1,-10.3,3.1,4.2
1,Narva,2024,1,20,05:00,2024-01-20T05:00,-1,-10.3,2.9,4.1
1,Narva,2024,1,20,06:00,2024-01-20T06:00,-1,-12.3,3.5,4.9
1,Narva,2024,1,20,07:00,2024-01-20T07:00,0,-12.2,2.6,4.4
1,Narva,2024,1,20,08:00,2024-01-20T08:00,21,-12.1,2.2,3.5
1,Narva,2024,1,20,09:00,2024-01-20T09:00,59,-11.7,2.1,3.3
1,Narva,2024,1,20,10:00,2024-01-20T10:00,95,-11.4,3.2,3.7
1,Narva,2024,1,20,11:00,2024-01-20T11:00,165,-13.7,2.4,3.7
1,Narva,2024,1,20,12:00,2024-01-20T12:00,141,-11.9,1,2.2
1,Narva,2024,1,20,13:00,2024-01-20T13:00,87,-11.4,0.4,1.7
1,Narva,2024,1,20,14:00,2024-01-20T14:00,21,-13.5,1.4,1.9
1,Narva,2024,1,20,15:00,2024-01-20T15:00,-1,-16,1.2,2
1,Narva,2024,1,20,16:00,2024-01-20T16:00,-1,-19.2,0.7,2.3
1,Narva,2024,1,20,17:00,2024-01-20T17:00,-1,-19.1,0.4,1.4
1,Narva,2024,1,20,18:00,2024-01-20T18:00,-1,-17.2,1.1,2.7
1,Narva,2024,1,20,19:00,2024-01-20T19:00,-1,-17,1.2,2.5
1,Narva,2024,1,20,20:00,2024-01-20T20:00,-1,-19.8,0.6,2
1,Narva,2024,1,20,21:00,2024-01-20T21:00,-1,-20.9,1.9,2.3
1,Narva,2024,1,20,22:00,2024-01-20T22:00,-1,-22.2,0.9,2
1,Narva,2024,1,20,23:00,2024-01-20T23:00,-1,-23.1,2.4,3
1,Narva,2024,1,21,00:00,2024-01-21T00:00,-1,-23.2,2.7,3.2
1,Narva,2024,1,21,01:00,2024-01-21T01:00,-1,-22.2,1.7,3.3
1,Narva,2024,1,21,02:00,2024-01-21T02:00,-1,-21.2,1.9,2.9
1,Narva,2024,1,21,03:00,2024-01-21T03:00,-1,-19.1,2.6,4
1,Narva,2024,1,21,04:00,2024-01-21T04:00,-1,-17.1,3.6,4.9
1,Narva,2024,1,21,05:00,2024-01-21T05:00,-1,-16.9,2.4,4.8
1,Narva,2024,1,21,06:00,2024-01-21T06:00,-1,-17.8,2.3,4.4
1,Narva,2024,1,21,07:00,2024-01-21T07:00,0,-18.2,1.6,3.9
1,Narva,2024,1,21,08:00,2024-01-21T08:00,15,-16.2,1.9,4.1
1,Narva,2024,1,21,09:00,2024-01-21T09:00,40,-13.8,3.5,4.3
1,Narva,2024,1,21,10:00,2024-01-21T10:00,48,-11.3,3.3,4.9
1,Narva,2024,1,21,11:00,2024-01-21T11:00,58,-9.5,3.1,5.1
1,Narva,2024,1,21,12:00,2024-01-21T12:00,52,-7.8,3.1,5.2
1,Narva,2024,1,21,13:00,2024-01-21T13:00,25,-6.4,3.1,5.6
1,Narva,2024,1,21,14:00,2024-01-21T14:00,2,-5.7,5.4,8.4
1,Narva,2024,1,21,15:00,2024-01-21T15:00,-1,-4.8,4.4,8.6
1,Narva,2024,1,21,16:00,2024-01-21T16:00,-1,-4.3,5.6,9.1
1,Narva,2024,1,21,17:00,2024-01-21T17:00,-1,-3.7,3.8,8.2
1,Narva,2024,1,21,18:00,2024-01-21T18:00,-1,-3,7.4,11.8
1,Narva,2024,1,21,19:00,2024-01-21T19:00,-1,-2.9,7.6,12.8
1,Narva,2024,1,21,20:00,2024-01-21T20:00,-1,-2.9,8,13.3
1,Narva,2024,1,21,21:00,2024-01-21T21:00,-1,-3.1,9.3,15.7
1,Narva,2024,1,21,22:00,2024-01-21T22:00,-1,-3.4,8.4,14.7
1,Narva,2024,1,21,23:00,2024-01-21T23:00,-1,-3.6,8.8,15.4
1,Narva,2024,1,22,00:00,2024-01-22T00:00,-1,-3.6,8.4,14.8
1,Narva,2024,1,22,01:00,2024-01-22T01:00,-1,-3.6,7.6,13.1
1,Narva,2024,1,22,02:00,2024-01-22T02:00,-1,-3.6,5.5,11.5
1,Narva,2024,1,22,03:00,2024-01-22T03:00,-1,-3.5,5.7,9.8
1,Narva,2024,1,22,04:00,2024-01-22T04:00,-1,-2.8,5.3,10.2
1,Narva,2024,1,22,05:00,2024-01-22T05:00,-1,-2.2,4.9,10.1
1,Narva,2024,1,22,06:00,2024-01-22T06:00,-1,-1.6,6.9,10.7
1,Narva,2024,1,22,07:00,2024-01-22T07:00,-1,-1.4,8.3,14.8
1,Narva,2024,1,22,08:00,2024-01-22T08:00,13,-1.5,6.5,12.7
1,Narva,2024,1,22,09:00,2024-01-22T09:00,38,-1.7,6.6,12
1,Narva,2024,1,22,10:00,2024-01-22T10:00,52,-1.7,6.3,13.1
1,Narva,2024,1,22,11:00,2024-01-22T11:00,50,-1.8,6.7,12.3
1,Narva,2024,1,22,12:00,2024-01-22T12:00,40,-2,6.9,15
1,Narva,2024,1,22,13:00,2024-01-22T13:00,18,-1.9,7.2,13.4
1,Narva,2024,1,22,14:00,2024-01-22T14:00,0,-1.7,7.1,13.2
1,Narva,2024,1,22,15:00,2024-01-22T15:00,-1,-1.4,7.4,15.3
1,Narva,2024,1,22,16:00,2024-01-22T16:00,-1,-1.3,6.9,13.9
1,Narva,2024,1,22,17:00,2024-01-22T17:00,-1,-0.8,6.7,13
1,Narva,2024,1,22,18:00,2024-01-22T18:00,-1,-0.1,7.5,14.4
1,Narva,2024,1,22,19:00,2024-01-22T19:00,-1,0.5,8.8,15
1,Narva,2024,1,22,20:00,2024-01-22T20:00,-1,0.4,9.7,15.3
1,Narva,2024,1,22,21:00,2024-01-22T21:00,-1,0.7,8.3,15.7
1,Narva,2024,1,22,22:00,2024-01-22T22:00,-1,1.2,9.1,15.8
1,Narva,2024,1,22,23:00,2024-01-22T23:00,-1,1.3,9.4,16.3
1,Narva,2024,1,23,00:00,2024-01-23T00:00,-1,1.6,9,16.2
1,Narva,2024,1,23,01:00,2024-01-23T01:00,-1,1.6,6,14.8
1,Narva,2024,1,23,02:00,2024-01-23T02:00,-1,2.1,9.2,13.9
1,Narva,2024,1,23,03:00,2024-01-23T03:00,-1,2,7.8,16.6
1,Narva,2024,1,23,04:00,2024-01-23T04:00,-1,2.2,8,14.7
1,Narva,2024,1,23,05:00,2024-01-23T05:00,-1,2.4,7.5,12.5
1,Narva,2024,1,23,06:00,2024-01-23T06:00,-1,2.4,7.1,13.6
1,Narva,2024,1,23,07:00,2024-01-23T07:00,-1,2.7,6.3,11.4
1,Narva,2024,1,23,08:00,2024-01-23T08:00,6,2.7,7.1,11.6
1,Narva,2024,1,23,09:00,2024-01-23T09:00,18,2.6,6.8,11.7
1,Narva,2024,1,23,10:00,2024-01-23T10:00,42,3.1,7.2,11.9
1,Narva,2024,1,23,11:00,2024-01-23T11:00,80,3.1,6.7,11.9
1,Narva,2024,1,23,12:00,2024-01-23T12:00,63,3.3,5.9,11.8
1,Narva,2024,1,23,13:00,2024-01-23T13:00,31,2.9,5.8,9
1,Narva,2024,1,23,14:00,2024-01-23T14:00,9,3.1,7.2,11.8
1,Narva,2024,1,23,15:00,2024-01-23T15:00,-1,2.9,6.1,9.9
1,Narva,2024,1,23,16:00,2024-01-23T16:00,-1,2.9,5.6,10.7
1,Narva,2024,1,23,17:00,2024-01-23T17:00,-1,3.2,6.5,10.1
1,Narva,2024,1,23,18:00,2024-01-23T18:00,-1,3.3,6.6,12
1,Narva,2024,1,23,19:00,2024-01-23T19:00,-1,3.1,5.9,11.1
1,Narva,2024,1,23,20:00,2024-01-23T20:00,-1,2.9,5.6,12.8
1,Narva,2024,1,23,21:00,2024-01-23T21:00,-1,2.5,5.7,9.7
1,Narva,2024,1,23,22:00,2024-01-23T22:00,-1,2.2,5.7,9.4
1,Narva,2024,1,23,23:00,2024-01-23T23:00,-1,2.3,6.9,10.5
1,Narva,2024,1,24,00:00,2024-01-24T00:00,-1,2.5,7,11.2
1,Narva,2024,1,24,01:00,2024-01-24T01:00,-1,2.1,6,12.4
1,Narva,2024,1,24,02:00,2024-01-24T02:00,-1,2,5.3,8.6
1,Narva,2024,1,24,03:00,2024-01-24T03:00,-1,1.7,5.1,8.9
1,Narva,2024,1,24,04:00,2024-01-24T04:00,-1,1.7,4.8,8
1,Narva,2024,1,24,05:00,2024-01-24T05:00,-1,1.7,4.5,7.7
1,Narva,2024,1,24,06:00,2024-01-24T06:00,-1,1.5,4.7,7.9
1,Narva,2024,1,24,07:00,2024-01-24T07:00,0,1.4,4.6,8
1,Narva,2024,1,24,08:00,2024-01-24T08:00,20,1.5,5,8.5
1,Narva,2024,1,24,09:00,2024-01-24T09:00,31,1.6,5.1,7.6
1,Narva,2024,1,24,10:00,2024-01-24T10:00,26,1.5,5.8,9.8
1,Narva,2024,1,24,11:00,2024-01-24T11:00,29,1.4,4.7,9.6
1,Narva,2024,1,24,12:00,2024-01-24T12:00,31,1.4,3.7,7.6
1,Narva,2024,1,24,13:00,2024-01-24T13:00,15,1.2,3.4,5.9
1,Narva,2024,1,24,14:00,2024-01-24T14:00,2,1.2,2.9,6.3
1,Narva,2024,1,24,15:00,2024-01-24T15:00,-1,1.4,4.1,6.1
1,Narva,2024,1,24,16:00,2024-01-24T16:00,-1,1.4,4.6,6.6
1,Narva,2024,1,24,17:00,2024-01-24T17:00,-1,1.1,5.1,7
1,Narva,2024,1,24,18:00,2024-01-24T18:00,-1,1.1,4.9,7.1
1,Narva,2024,1,24,19:00,2024-01-24T19:00,-1,1.2,5.1,7.9
1,Narva,2024,1,24,20:00,2024-01-24T20:00,-1,0.8,4.5,7
1,Narva,2024,1,24,21:00,2024-01-24T21:00,-1,0.7,4.2,6.2
1,Narva,2024,1,24,22:00,2024-01-24T22:00,-1,0.7,4.4,6.6
1,Narva,2024,1,24,23:00,2024-01-24T23:00,-1,0.6,2.8,5.5
1,Narva,2024,1,25,00:00,2024-01-25T00:00,-1,0.5,2.7,5.2
1,Narva,2024,1,25,01:00,2024-01-25T01:00,-1,0.6,2.7,5.4
1,Narva,2024,1,25,02:00,2024-01-25T02:00,-1,0.6,2.5,4.9
1,Narva,2024,1,25,03:00,2024-01-25T03:00,-1,0.6,2.9,4.8
1,Narva,2024,1,25,04:00,2024-01-25T04:00,-1,0.6,2.8,4.8
1,Narva,2024,1,25,05:00,2024-01-25T05:00,-1,0.6,3.4,5.4
1,Narva,2024,1,25,06:00,2024-01-25T06:00,-1,0.6,3.9,6
1,Narva,2024,1,25,07:00,2024-01-25T07:00,-1,0.7,4.2,6.2
1,Narva,2024,1,25,08:00,2024-01-25T08:00,11,0.7,4.5,7.4
1,Narva,2024,1,25,09:00,2024-01-25T09:00,40,0.8,4.1,8.4
1,Narva,2024,1,25,10:00,2024-01-25T10:00,50,0.7,4.8,8
1,Narva,2024,1,25,11:00,2024-01-25T11:00,65,1,5.3,8
1,Narva,2024,1,25,12:00,2024-01-25T12:00,50,0.9,5.8,10
1,Narva,2024,1,25,13:00,2024-01-25T13:00,33,1,5.2,9.5
1,Narva,2024,1,25,14:00,2024-01-25T14:00,2,1,5.6,9.8
1,Narva,2024,1,25,15:00,2024-01-25T15:00,-1,0.9,5.6,8.8
1,Narva,2024,1,25,16:00,2024-01-25T16:00,-1,0.8,5.8,9.6
1,Narva,2024,1,25,17:00,2024-01-25T17:00,-1,0.1,5.4,10.6
1,Narva,2024,1,25,18:00,2024-01-25T18:00,-1,-0.3,6,9.3
1,Narva,2024,1,25,19:00,2024-01-25T19:00,-1,-0.7,4.3,8.1
1,Narva,2024,1,25,20:00,2024-01-25T20:00,-1,-0.9,4.4,8.4
1,Narva,2024,1,25,21:00,2024-01-25T21:00,-1,-1.5,4.6,8.2
1,Narva,2024,1,25,22:00,2024-01-25T22:00,-1,-1.7,4.6,7.1
1,Narva,2024,1,25,23:00,2024-01-25T23:00,-1,-2.1,4,8.6
1,Narva,2024,1,26,00:00,2024-01-26T00:00,-1,-2.8,5.1,7.5
1,Narva,2024,1,26,01:00,2024-01-26T01:00,-1,-2.8,4.7,6.5
1,Narva,2024,1,26,02:00,2024-01-26T02:00,-1,-3,3.3,6.5
1,Narva,2024,1,26,03:00,2024-01-26T03:00,-1,-3.3,3.4,5.6
1,Narva,2024,1,26,04:00,2024-01-26T04:00,-1,-3.7,2.8,5.3
1,Narva,2024,1,26,05:00,2024-01-26T05:00,-1,-3.8,3.4,5.4
1,Narva,2024,1,26,06:00,2024-01-26T06:00,-1,-3.7,2.3,4.8
1,Narva,2024,1,26,07:00,2024-01-26T07:00,-1,-3.8,2.6,4.3
1,Narva,2024,1,26,08:00,2024-01-26T08:00,11,-3.7,0.8,3.5
1,Narva,2024,1,26,09:00,2024-01-26T09:00,23,-3.8,1,3.4
1,Narva,2024,1,26,10:00,2024-01-26T10:00,33,-3.9,1.8,2.8
1,Narva,2024,1,26,11:00,2024-01-26T11:00,39,-4,0.7,3.3
1,Narva,2024,1,26,12:00,2024-01-26T12:00,34,-3.8,1.1,2.8
1,Narva,2024,1,26,13:00,2024-01-26T13:00,17,-4.4,1.8,3.1
1,Narva,2024,1,26,14:00,2024-01-26T14:00,2,-4.4,1.7,3.5
1,Narva,2024,1,26,15:00,2024-01-26T15:00,-1,-4.2,1.8,3.5
1,Narva,2024,1,26,16:00,2024-01-26T16:00,-1,-4.2,1.6,3.5
1,Narva,2024,1,26,17:00,2024-01-26T17:00,-1,-4.1,2.7,4.6
1,Narva,2024,1,26,18:00,2024-01-26T18:00,-1,-3.8,2.2,4.3
1,Narva,2024,1,26,19:00,2024-01-26T19:00,-1,-3.8,2.4,4.5
1,Narva,2024,1,26,20:00,2024-01-26T20:00,-1,-3.7,2.5,4.2
1,Narva,2024,1,26,21:00,2024-01-26T21:00,-1,-3.7,2.4,5
1,Narva,2024,1,26,22:00,2024-01-26T22:00,-1,-3.8,3.1,6.4
1,Narva,2024,1,26,23:00,2024-01-26T23:00,-1,-3.5,2.6,4.8
1,Narva,2024,1,27,00:00,2024-01-27T00:00,-1,-3.2,2.1,3.4
1,Narva,2024,1,27,01:00,2024-01-27T01:00,-1,-3.2,4.5,5.6
1,Narva,2024,1,27,02:00,2024-01-27T02:00,-1,-3.4,4,6.3
1,Narva,2024,1,27,03:00,2024-01-27T03:00,-1,-3.3,2.9,6.4
1,Narva,2024,1,27,04:00,2024-01-27T04:00,-1,-3.3,3,5.9
1,Narva,2024,1,27,05:00,2024-01-27T05:00,-1,-3.2,2.5,5.3
1,Narva,2024,1,27,06:00,2024-01-27T06:00,-1,-2.9,2.7,4.8
1,Narva,2024,1,27,07:00,2024-01-27T07:00,0,-2.7,2.5,5.1
1,Narva,2024,1,27,08:00,2024-01-27T08:00,17,-2.3,2.5,5.8
1,Narva,2024,1,27,09:00,2024-01-27T09:00,39,-2,3.2,6.1
1,Narva,2024,1,27,10:00,2024-01-27T10:00,73,-1.7,3.8,8.1
1,Narva,2024,1,27,11:00,2024-01-27T11:00,63,-1.4,3.5,6.8
1,Narva,2024,1,27,12:00,2024-01-27T12:00,55,-1.3,3.7,7.6
1,Narva,2024,1,27,13:00,2024-01-27T13:00,38,-1.3,3,8.5
1,Narva,2024,1,27,14:00,2024-01-27T14:00,9,-1.3,2.6,4.9
1,Narva,2024,1,27,15:00,2024-01-27T15:00,-1,-1.7,1.6,3.8
1,Narva,2024,1,27,16:00,2024-01-27T16:00,-1,-1.8,1.7,2.5
1,Narva,2024,1,27,17:00,2024-01-27T17:00,-1,-1.9,1.6,2.7
1,Narva,2024,1,27,18:00,2024-01-27T18:00,-1,-1.9,2.3,3.4
1,Narva,2024,1,27,19:00,2024-01-27T19:00,-1,-1.9,2.3,4.3
1,Narva,2024,1,27,20:00,2024-01-27T20:00,-1,-2.1,1.9,3.5
1,Narva,2024,1,27,21:00,2024-01-27T21:00,-1,-2.4,2.3,3.7
1,Narva,2024,1,27,22:00,2024-01-27T22:00,-1,-2.4,3.5,4.9
