"","hour","day","solar","wind","load","cable","price","holyday","mon","tue","wed","thu","fri","sat","sun","jan","feb","mar","apr","may","jun","jul","aug","sep","oct","nov","dec"
"233",16,10,0,143,1264,1,142.83,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"234",17,10,0,142,1228,1,169.17,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"235",18,10,0,140,1189,1,149.35,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"236",19,10,0,136,1150,1,105.64,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"237",20,10,0,130,1092,1,142.04,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"238",21,10,0,125,1026,1,105.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"239",22,10,0,121,992,1,87.07,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"240",23,10,0,91,1024,1,52.69,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"241",0,11,0,95,1010,1,31.85,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"242",1,11,0,100,1004,1,25.17,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"243",2,11,0,104,992,1,22.57,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"244",3,11,0,107,1021,1,41.96,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"245",4,11,0,112,1113,1,65.81,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"246",5,11,1,122,1211,1,117.59,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"247",6,11,1,134,1301,1,138.27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"248",7,11,2,143,1337,1,109.25,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"249",8,11,4,153,1333,1,106.48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"250",9,11,5,165,1320,1,142,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"251",10,11,5,177,1295,1,106.5,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"252",11,11,4,186,1302,1,117.51,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"253",12,11,3,194,1282,1,137.99,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"254",13,11,1,199,1276,1,111.27,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"255",14,11,1,203,1271,1,106.73,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"256",15,11,0,210,1256,1,116.34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"257",16,11,0,215,1226,1,128.28,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"258",17,11,0,216,1194,1,106.48,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"259",18,11,0,215,1156,1,67.99,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"260",19,11,0,215,1113,1,65.16,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"261",20,11,0,214,1060,1,60.01,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"262",21,11,0,210,989,1,49.91,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"263",22,11,0,217,1139,1,43.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"264",23,11,0,221,940,1,19.88,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"265",0,12,0,216,936,1,5.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"266",1,12,0,211,926,1,4.69,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"267",2,12,0,204,935,1,0.1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"268",3,12,0,196,965,1,2.73,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"269",4,12,0,190,1052,1,24.94,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"270",5,12,1,181,1149,1,98.32,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"271",6,12,1,172,1245,1,125.01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"272",7,12,2,165,1279,1,125.02,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"273",8,12,4,161,1301,1,125.03,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"274",9,12,5,159,1305,1,109.34,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"275",10,12,5,158,1295,1,105.86,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"276",11,12,5,158,1306,1,113.08,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"277",12,12,3,163,1303,1,125.04,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"278",13,12,2,175,1298,1,73.76,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"279",14,12,1,189,1297,1,125.01,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"280",15,12,1,202,1278,1,105.9,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"281",16,12,0,212,1248,1,109.94,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"282",17,12,0,217,1228,1,116.62,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"283",18,12,0,215,1190,1,98.37,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"284",19,12,0,208,1150,1,74.08,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"285",20,12,0,197,1081,1,74.5,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"286",21,12,0,181,1019,1,66.84,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"287",22,12,0,162,995,1,42.49,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"288",23,12,0,162,920,1,32.64,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"289",0,13,0,160,915,1,21.87,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"290",1,13,0,154,903,1,16.54,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"291",2,13,0,137,909,1,18.46,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"292",3,13,0,125,936,1,24.82,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"293",4,13,0,113,1027,1,30.32,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"294",5,13,1,102,1114,1,85.05,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"295",6,13,1,91,1211,1,100.01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"296",7,13,2,84,1247,1,105.93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"297",8,13,4,86,1261,1,105.92,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"298",9,13,5,97,1259,1,100.01,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"299",10,13,6,113,1252,1,105.92,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"300",11,13,5,128,1264,1,105.94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"301",12,13,3,147,1253,1,105.93,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"302",13,13,2,165,1251,1,99.56,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"303",14,13,1,177,1254,1,105.92,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"304",15,13,1,182,1246,1,116.16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"305",16,13,0,179,1216,1,105.98,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"306",17,13,0,175,1183,1,105.91,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"307",18,13,0,174,1154,1,91.07,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"308",19,13,0,172,1112,1,84.94,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"309",20,13,0,169,1052,1,76.89,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"310",21,13,0,167,981,1,76.51,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"311",22,13,0,172,952,1,68.3,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"312",23,13,0,151,1023,1,49.71,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"313",0,14,0,149,1010,1,44.24,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"314",1,14,0,148,1008,1,45.41,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"315",2,14,0,148,1011,1,42.25,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"316",3,14,0,149,1034,1,41.7,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"317",4,14,0,152,1075,1,41.68,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"318",5,14,1,157,1104,1,45.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"319",6,14,1,163,1165,1,53.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"320",7,14,3,170,1218,1,53.63,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"321",8,14,5,177,1258,1,56.89,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"322",9,14,6,186,1270,1,66.72,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"323",10,14,7,195,1268,1,65.56,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"324",11,14,6,201,1277,1,65.39,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"325",12,14,3,205,1271,1,79.04,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"326",13,14,2,207,1281,1,80.05,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"327",14,14,1,209,1307,1,98.87,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"328",15,14,1,212,1323,1,102.1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"329",16,14,0,218,1301,1,104.91,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"330",17,14,0,216,1265,1,101.42,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"331",18,14,0,211,1229,1,80.06,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"332",19,14,0,208,1190,1,70,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"333",20,14,0,204,1143,1,68.52,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"334",21,14,0,200,1099,1,57.39,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"335",22,14,0,195,1061,1,40.05,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"336",23,14,0,184,1043,1,27.4,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
"337",0,15,0,184,1026,1,27.23,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"338",1,15,0,189,1016,1,24.28,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"339",2,15,0,200,1011,1,13,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"340",3,15,0,213,1022,1,7.98,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"341",4,15,0,224,1033,1,4.85,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"342",5,15,1,236,1071,1,6.05,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"343",6,15,1,243,1112,1,10.09,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"344",7,15,2,247,1143,1,14.03,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"345",8,15,3,249,1173,1,19.07,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"346",9,15,4,252,1177,1,17.83,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"347",10,15,5,253,1176,1,11.7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"348",11,15,4,248,1183,1,6.93,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"349",12,15,2,236,1181,1,6.04,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"350",13,15,1,221,1196,1,6.09,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"351",14,15,1,214,1243,1,19.1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"352",15,15,1,212,1274,1,27.43,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"353",16,15,0,211,1264,1,30.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"354",17,15,0,211,1234,1,27.61,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"355",18,15,0,211,1199,1,25.9,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"356",19,15,0,212,1153,1,12.47,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"357",20,15,0,215,1096,1,20.79,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"358",21,15,0,218,1044,1,31.04,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"359",22,15,0,221,1008,1,32.38,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"360",23,15,0,215,943,1,35.35,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
"361",0,16,0,223,935,1,36.13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"362",1,16,0,230,931,1,36.13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"363",2,16,0,235,926,1,38.57,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"364",3,16,0,240,950,1,41.81,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"365",4,16,0,243,1031,1,45.59,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"366",5,16,1,245,1116,1,66.81,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"367",6,16,2,247,1204,1,86.63,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"368",7,16,3,246,1247,1,89.34,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"369",8,16,7,244,1256,1,90.96,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"370",9,16,13,243,1251,1,98.73,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"371",10,16,16,242,1243,1,99.38,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"372",11,16,14,238,1255,1,90,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"373",12,16,9,231,1244,1,110.04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"374",13,16,3,219,1242,1,115.97,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"375",14,16,1,206,1248,1,141.17,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"376",15,16,1,197,1236,1,146.14,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"377",16,16,0,192,1206,1,105.5,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"378",17,16,0,187,1164,1,88.91,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"379",18,16,0,176,1134,1,80.04,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"380",19,16,0,158,1099,1,65.91,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"381",20,16,0,134,1056,1,59.69,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"382",21,16,0,108,993,1,51.24,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"383",22,16,0,87,961,1,46.52,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"384",23,16,0,68,872,1,47.13,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"385",0,17,1,64,858,1,42.94,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"386",1,17,1,66,852,1,42.15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"387",2,17,0,65,862,1,40.8,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"388",3,17,0,65,891,1,41.62,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"389",4,17,0,69,997,1,45.75,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"390",5,17,1,77,1107,1,98.44,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"391",6,17,1,88,1197,1,104.33,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"392",7,17,2,101,1228,1,98.45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"393",8,17,4,114,1236,1,98.47,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"394",9,17,5,125,1229,1,98.43,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"395",10,17,5,136,1224,1,76.15,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"396",11,17,5,147,1228,1,98.44,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"397",12,17,3,153,1216,1,75.11,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"398",13,17,2,154,1210,1,72.21,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"399",14,17,1,151,1207,1,98.45,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"400",15,17,0,144,1204,1,100,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"401",16,17,0,135,1174,1,100.07,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"402",17,17,0,124,1152,1,100.03,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"403",18,17,0,116,1120,1,70.01,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"404",19,17,0,110,1076,1,60.14,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"405",20,17,0,107,1017,1,53.73,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"406",21,17,0,104,952,1,47.42,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"407",22,17,0,99,920,1,43.34,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"408",23,17,0,98,912,1,39.85,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"409",0,18,0,100,909,1,38.74,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"410",1,18,0,98,914,1,38.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"411",2,18,0,94,911,1,38.32,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"412",3,18,0,89,952,1,42.7,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"413",4,18,0,83,1050,1,52.07,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"414",5,18,1,77,1154,1,150.93,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"415",6,18,2,70,1246,1,108.29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"416",7,18,3,61,1279,1,142.6,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"417",8,18,7,53,1288,1,115,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"418",9,18,11,43,1276,1,166.35,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"419",10,18,12,30,1271,1,158.61,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"420",11,18,9,20,1288,1,142.58,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"421",12,18,6,18,1272,1,132.8,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"422",13,18,2,19,1263,1,142.52,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"423",14,18,1,22,1254,1,140,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"424",15,18,1,26,1242,1,150.11,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"425",16,18,0,30,1204,1,160.69,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"426",17,18,0,35,1172,1,155.15,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"427",18,18,0,42,1138,1,130.34,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"428",19,18,0,50,1089,1,120.97,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"429",20,18,0,57,1024,1,119.9,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"430",21,18,0,61,951,1,82.29,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"431",22,18,0,63,912,1,75.77,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"432",23,18,0,78,911,1,83.56,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"433",0,19,1,92,902,1,97.38,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"434",1,19,1,108,893,1,82.7,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"435",2,19,0,117,897,1,84.92,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"436",3,19,0,120,925,1,92.84,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"437",4,19,0,122,1034,1,107.95,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"438",5,19,1,123,1162,1,152.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"439",6,19,1,119,1255,1,181.36,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"440",7,19,2,112,1269,1,164.83,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"441",8,19,5,108,1283,1,155.88,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"442",9,19,9,109,1281,1,154.81,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"443",10,19,13,113,1260,1,138.63,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"444",11,19,14,111,1280,1,146.47,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"445",12,19,9,102,1261,1,151.16,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"446",13,19,4,88,1251,1,155.35,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"447",14,19,1,73,1264,1,170.33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"448",15,19,0,57,1262,1,180.33,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"449",16,19,0,44,1226,1,173.75,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"450",17,19,0,36,1186,1,156.61,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"451",18,19,0,30,1158,1,151.55,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"452",19,19,0,27,1103,1,145.65,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"453",20,19,0,25,1037,1,143.66,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"454",21,19,0,23,967,1,119,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"455",22,19,0,19,927,1,106.21,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"456",23,19,0,6,902,1,108.11,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"457",0,20,0,5,885,1,108.16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"458",1,20,0,5,880,1,108.13,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"459",2,20,0,4,890,1,108.12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"460",3,20,0,4,929,1,108.16,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"461",4,20,0,4,1043,1,145.79,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"462",5,20,1,4,1163,1,171.79,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"463",6,20,2,4,1264,1,199.12,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"464",7,20,4,4,1284,1,229.42,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
"465",8,20,7,4,1274,1,216.38,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0
